name,code,sector,marketCapital,closePrice,peRatio,price
Diligent Industries Ltd,DILIGENT,,25.1592,11,52.415,0
Garnet International Ltd,GARNETINT,,107.01075,54.5,-28.68920912,0
Sunshield Chemicals Ltd,SUNSHIEL,,257.0629776,349.6,18.12855977,0
Sadhna Broadcast Ltd,SADHNA,,11.22972816,11.2,-112.2972816,0
KOBO Biotech Ltd,AVONLIFE,,11.9125,5,-0.619474779,0
Citizen Infoline Ltd,CIL,,3.4164909,6.33,-31.05900818,0
Indianivesh Ltd,INDIANVSH,,62.2875,16.5,-5.072271987,0
Shri Bholanath Carpets Ltd,SHRIBCL,,4.3632,9.09,109.08,0
Syschem (India) Ltd,SYSCHEM,,23.8493696,10.24,-4.274080573,0
SSPDL Ltd,SSPDL,,20.16963,15.6,-1.167899826,0
Abhinav Capital Services Ltd,ABHICAP,,40.647402,58.7,51.45240759,0
Colinz Laboratories Ltd,COLINZ,,9.142,20,48.11578947,0
Modulex Construction Technologies Ltd,MODULEX,,83.8804704,16.35,-12.94451704,0
SNL Bearings Ltd,SNL,,87.399268,242,14.1194294,0
Raymed Labs Ltd,RAYLA,,0.418803,0.98,-5.9829,0
Anna Infrastructures Ltd,ANNAINFRA,,3.0932,8.14,11.04714286,0
Gujarat Metallic Coal & Coke Ltd,GMETCOAL,,3.707791776,18.72,-0.27794541,0
Peeti Securities Ltd,PEETISEC,,4.725504,12.6,3.6918,0
Optimus Finance Ltd,OPTIFIN,,21.17474,38,10.53469652,0
National Plastic Technologies Ltd,NATPLASTI,,38.1111291,62.7,29.77431961,0
Catvision Ltd,CATVISION,,5.9117024,10.84,16.42139556,0
Organic Coatings Ltd,ORGCOAT,,4.4435934,5.79,-2.057219167,0
Inani Marbles and Industries Ltd,INANI,,38.409,20.65,25.26907895,0
Munoth Communication Ltd,MCLTD,,3.5316804,3.75,-8.408762857,0
ABM Knowledgeware Ltd,ABMKNO,,225.124761,112.55,11.25623805,0
Turner Industries Ltd,LADIAMO,,0.1782,0.44,-2.97,0
Hemang Resources Ltd,HEMANG,,4.224,3.2,-0.838095238,0
Kansal Fibres Ltd,KANSAFB,,5.1226287,9.03,25.6131435,0
Nova Publications India Ltd,NOVAPUB,,3.1657124,10.04,316.57124,0
Perfectpac Ltd,PERFEPA,,24.493641,183.9,31.80992338,0
PFL Infotech Ltd,PFLINFOTC,,1.8844812,2.52,47.11203,0
Asit C Mehta Financial Services Ltd,ASITCFIN,,77.6066152,156.7,-1940.16538,0
Mena Mani Industries Ltd,MENAMANI,,12.34267977,12.3,-7.714174856,0
Alfavision Overseas (India) Ltd,ALFAVIO,,20.271218,64.3,13.98015034,0
Sparkling (India) Finshares Ltd,SIFL,,3.9084885,9.77,-13.9588875,0
Square Four Projects India Ltd,SFPIL,,6.6210075,6.75,11.61580263,0
Tavernier Resources Ltd,TAVERNIER,,5.73984,9.6,-15.10484211,0
Midas Infra Trade Ltd,MIDINFRA,,15.006,1.23,-10.13918919,0
Balu Forge Industries Ltd,BALUFORGE,,1909.745815,257.5,250.29434,0
Gemstone Investments Ltd,GEMSI,,10.98825,1.47,28.91644737,0
Thambbi Modern Spinning Mills Ltd,THAMBBI,,5.08852591,8.83,-3.102759701,0
Baroda Extrusion Ltd,BAROEXT,,43.820406,2.94,-438.20406,0
Goyal Associates Ltd,GOYALASS,,16.428125,3.5,273.8020833,0
R R Securities Ltd,RRSECUR,,0.7454707,2.47,4.141503889,0
Pranavaditya Spinning Mills Ltd,PRANAVSP,,65.0355264,33.8,-10.98573081,0
Ovobel Foods Ltd,OVOBELE,,33.86508,32.25,-18.70998895,0
Soni Medicare Ltd,SML,,17.144898,40.2,-30.07876842,0
Eco Recycling Ltd,ECORECO,,180.5210963,93.55,40.38503272,0
Sal Automotive Ltd,SALAUTO,,47.53466022,198.25,56.58888122,0
Indian Bright Steel Co Ltd,IBRIGST,,1.2,12,-15,0
Nilachal Refractories Ltd,NILACHAL,,63.42591675,31.15,-24.97083337,0
India Radiators Ltd,INRADIA,,0.2376,2.64,-0.121846154,0
Veljan Denison Ltd,VELJAN,,199.04625,884.65,29.05784672,0
Diamant Infrastructure Ltd,DIAMANT,,1.971424,0.56,-0.386553725,0
Lead Financial Services Ltd,LEADFIN,,1.287,3.9,-12.87,0
Ceenik Exports (India) Ltd,CEENIK,,3.5979,10.74,-5.898196721,0
Artefact Projects Ltd,ARTEFACT,,44.777625,61.55,11.39379771,0
Mega Fin (India) Ltd,MEGFI,,,8.87,0,0
Smruthi Organics Ltd,SMRUTHIORG,,312.7698743,273.25,18.29063592,0
Gothi Plascon India Ltd,GOTHIPL,,29.58,29,18.14723926,0
Remedium Lifecare Ltd,REMLIFE,,46.44,129,98.80851064,0
Gaekwar Mills Ltd,ZGAEKWAR,,3.4,17,-1.717171717,0
Jainex Aamcol Ltd,JAINEX,,9.43441109,63.05,78.62009242,0
Alfa Ica India Ltd,ALFAICA,,14.2208,35.2,10.08567376,0
Bombay Potteries and Tiles Ltd,BOMBPOT,,,2505.3,0,0
Bemco Hydraulics Ltd,BEMHY,,59.3579715,271.45,15.02733456,0
Bloom Dekor Ltd,BLOOM,,6.2472,9.12,-0.812379714,0
Shree Krishna Paper Mills & Industries Ltd,SKPMIL,,36.9141864,27.3,-11.25432512,0
Kapashi Commercial Ltd,KAPASHI,,30.3,60.6,-86.57142857,0
Coral Newsprints Ltd,CORNE,,2.1575029,4.27,-1.166217784,0
Dhanashree Electronics Ltd,DEL,,20.0079,14.1,11.98077844,0
Zenlabs Ethica Ltd,ZENLABS,,21.51559958,33.05,25.92240913,0
Diana Tea Co Ltd,DIANATEA,,34.854075,23.25,7.384337924,0
Kamron Laboratories Ltd,KAMRLAB,,3.10635,5.31,-2.426835938,0
NCLResearch and Financial Services Ltd,NCLRESE,,40.573575,2.79,2028.67875,0
Virtualsoft Systems Ltd,VIRTUALS,,2.2963648,2.23,-1.14247005,0
Coromandel Engineering Company Ltd,COROENGG,,110.0032094,33.1,-13.78486333,0
Epsom Properties Ltd,EPSOMPRO,,3.241968,4.35,-15.43794286,0
Contil India Ltd,CONTILI,,9.685472,31.3,15.37376508,0
Vintage Securities Ltd,VINTAGES,,2.65843,7.25,265.843,0
Nihar Info Global Ltd,NIHARINF,,6.738299848,8.26,17.73236802,0
Rubra Medicaments Ltd,RUBRAME,,1.5584655,2.85,77.923275,0
Rexnord Electronics and Controls Ltd,REXNORD,,52.173,46.75,19.18125,0
Siddha Ventures Ltd,SIDDHA,,5.368926,5.37,2.139014343,0
Rahul Merchandising Ltd,RAHME,,2.47613625,7.05,-1.162505282,0
Vijay Solvex Ltd,VIJSOLX,,860.1473555,2686.9,12.88224286,0
Star Delta Transformers Ltd,STARDELTA,,24.0016,80,13.56022599,0
Sri Ramakrishna Mills (Coimbatore) Ltd,SRMCL,,11.8876111,16.7,18.28863246,0
Dhanvantri Jeevan Rekha Ltd,ZDHJERK,,3.68856,9,-2.597577465,0
Neelkanth Rock-Minerals Ltd,NEELKAN,,4.4636745,8.85,2.898489935,0
Regal Entertainement And Consultants Ltd,REGAL,,1.382445,4.5,-2.65642E+17,0
Oracle Credit Ltd,ORACLECR,,19.758,35.6,116.2235294,0
PTC Industries Ltd,PTCIL,,1362.15638,2600,310.2861913,0
Stratmont Industries Ltd,STRATMONT,,9.5492124,27.3,477.46062,0
United Credit Ltd,UNITDCR,,6.76633521,12.7,7.602623831,0
SVA India Ltd,SVAINDIA,,,7.75,0,0
Integrated Technologies Ltd,INTECH,,1.67831001,3.51,-13.98591675,0
Choksi Imaging Ltd,CHOKSI,,15.249,39.1,7.983769634,0
Visagar Financial Services Ltd,VISAGAR,,4.616278,1.42,-13.18936571,0
Shri Krishna Devcon Ltd,SHRIKRISH,,38.108,13.61,10.76497175,0
Asian Star Co Ltd,ASTAR,,1448.695434,905.05,22.65356425,0
Jagan Lamps Ltd,JAGANLAM,,34.8201035,50.5,16.74043437,0
Ishan Dyes and Chemicals Ltd,ISHANCH,,152.9748483,95.8,11.93251546,0
Justride Enterprises Ltd,JRELTD,,1.0901384,7.4,-15.57340571,0
Unique Organics Ltd,UNIQUEO,,8.63185,14.5,123.3121429,0
Competent Automobiles Company Ltd,COMPEAU,,117.11203,190.55,6.753865629,0
Shri Keshav Cements and Infra Ltd,SKCIL,,64.11729444,53.45,-7.596835834,0
Jpt Securities Ltd,JPTSEC,,2.72043,9.05,-90.681,0
Mefcom Capital Markets Ltd,MEFCOMCAP,,12.05588159,13.19,5.530220914,0
Pithampur Poly Products Ltd,PITHP,,5.77569,11.85,48.13075,0
Super Bakers Ltd,SUPERBAK,,2.7133968,8.98,11.79737739,0
Infra Industries Ltd,INFRAIND,,3.769353,6.3,-7.248755769,0
Sai Industries Ltd,SAINDUS,,,50,0,0
Swarna Securities Ltd,SWRNASE,,4.665,15.55,7.524193548,0
N G Industries Ltd,NGIND,,16.7357475,49.95,26.99314113,0
Arihant's Securities Ltd,ARISE,,3.845,7.69,17.47727273,0
Arunjyoti Bio Ventures Ltd,ABVL,,3.2409585,15.65,54.015975,0
Polo Hotels Ltd,POLOHOT,,14.20765066,6.35,-22.91556557,0
Stanpacks India Ltd,STANPACK,,2.889504,4.74,-2.140373333,0
Asia Pack Ltd,ASIAPAK,,4.747356,18,52.7484,0
Alka India Ltd,ALKA,,46,0.92,-139.3939394,0
Sunil Agro Foods Ltd,SUNILAGR,,32.6865665,108.85,42.45008636,0
Onesource Ideas Venture Ltd,OIVL,,5.68875,18.5,43.75961538,0
SI Capital and Financial Services Ltd,SICAPIT,,8.85,29.5,-22.125,0
Fredun Pharmaceuticals Ltd,FREDUN,,187.4928498,469.95,93.28002479,0
G D L Leasing and Finance Ltd,GDLLEAS,,,7.94,0,0
Sarthak Global Ltd,SARTHAKGL,,1.488,4.96,29.76,0
Shree Ganesh Elastoplast Ltd,SHGANEL,,10.94898,19.9,21.46858824,0
Daikaffil Chemicals India Ltd,DAIKAFFI,,17.01,28.35,-42.525,0
Libord Securities Ltd,LIBORD,,5.175,10.35,-517.5,0
Refnol Resins and Chemicals Ltd,REFNOL,,9.57869,31,-11.9733625,0
Clio Infotech Ltd,CLIOINFO,,3.523504,3.2,-8.007963636,0
J.R.Foods Ltd,JRFOODS,,5.947,6.26,-0.700471143,0
Capital India Finance Ltd,CIFL,,947.9693007,121.95,98.54150735,0
Roopa Industries Ltd,ROOPAIND,,12.978108,16.5,18.27902535,0
India Home Loan Ltd,INDIAHOME,,50.70023025,35.5,45.26806272,0
BNR Udyog Ltd,BNRUDY,,4.95,16.5,17.06896552,0
Ramsons Projects Ltd,RAMSONS,,4.99079,16.6,13.48862162,0
Bharat Textiles & Proofing Industries Ltd,BHATEXT,,3.70171248,6.32,9.741348632,0
CIL Securities Ltd,CILSEC,,9.175,18.35,12.07236842,0
Khyati Multimedia Entertainment Ltd,KHYATI,,1.08002,1,-12.00022222,0
Klg Capital Services Ltd,KLGCAP,,3.6571408,11.42,91.42852,0
BLS Infotech Ltd,BLSINFOTE,,15.31931846,0.35,5.51937E+17,0
Raminfo Ltd,RAMINFO,,42.9001596,63.9,23.96656961,0
Super Crop Safe Ltd,SUCROSA,,27.1447875,6.75,-4.926458711,0
Hipolin Ltd,HIPOLIN,,17.973662,57.4,-33.91256981,0
Ceejay Finance Ltd,CEEJAY,,33.603,97.4,7.500669643,0
Dynamic Portfolio Management & Services Ltd,DYNAMICP,,9.5405088,8.16,59.62818,0
Indo Asia Finance Ltd,INDOASIAF,,12.645,8.43,2.367977528,0
U Y Fincorp Ltd,UYFINCORP,,283.4551102,14.9,26.4911318,0
Erp Soft Systems Ltd,ERPSOFT,,13.068,33,35.31891892,0
Ladderup Finance Ltd,LADDERUP,,28.91835,22.5,48.19725,0
Explicit Finance Ltd,EXPLICITFIN,,2.687604,2.9,-89.5868,0
Swastika Investmart Ltd,SWASTIKA,,39.7635695,134.35,3.528267036,0
Rungta Irrigation Ltd,RUNGTAIR,,17.5793585,19.85,32.55436759,0
Sturdy Industries Ltd,STURDY,,5.596386678,0.37,-0.190807592,0
Jindal Leasefin Ltd,JLL,,4.1673265,13.85,-208.366325,0
COSCO India Ltd,COSCO,,66.680025,160.25,14.81778333,0
Prime Property Development Corp Ltd,PRIMEPRO,,27.47617852,16.19,-1.302188555,0
Vipul Organics Ltd,VIPULORG,,164.4901375,172.25,24.08347548,0
Jagsonpal Finance and Leasing Ltd,JAGSONFI,,2.2661648,4,226.61648,0
Sheetal Diamonds Ltd,SHEETAL,,12.79,25.58,34.56756757,0
Sampre Nutritions Ltd,SAMPRE,,8.917,18.5,127.3857143,0
Akar Auto Industries Ltd,AAIL,,31.55492925,29.25,-11.15015168,0
Carnation Industries Ltd,CARNATIN,,2.01552428,5.83,-0.260067649,0
Prima Plastics Ltd,PRIMAPLA,,127.9904685,116.35,8.544090017,0
Terai Tea Co Ltd,TERAI,,28.7210775,41.75,3.663402742,0
Garg Furnace Ltd,GARGFUR,,9.821315,24.5,-2.085204883,0
Gowra Leasing and Finance Ltd,GOWRALE,,5.910591,19.7,7.987285135,0
Supreme Holdings & Hospitality (India) Ltd,SUPREME,,35.12208447,9.9,26.2105108,0
Zenith Healthcare Ltd,ZENITHHE,,37.456083,6.97,81.42626739,0
Devki Leasing and Finance Ltd,DEVKI,,1.5477336,4.41,-9.673335,0
Ajel Ltd,AJEL,,6.46575,5.55,-15.03662791,0
Lykis Ltd,LYKISLTD,,64.91346925,33.5,-9.659742448,0
TeleCanor Global Ltd,TELECANOR,,6.059966248,5.32,-6.965478446,0
Flora Textiles Ltd,FLORATX,,4.41,7.35,7.736842105,0
Progrex Ventures Ltd,PROGREXV,,2.541102,7.05,-28.23446667,0
York Exports Ltd,YORKEXP,,14.2919,42.5,75.22052632,0
Sumeru Industries Ltd,SUMERUIND,,10.44,1.45,1044,0
Kemistar Corporation Ltd,KEMISTAR,,39.97120072,37.15,90.843638,0
Prem Somani Financial Services Ltd,PRESOFI,,2.7352152,8.28,-9.117384,0
Polyspin Exports Ltd,POLYSPIN,,75,75,8.581235698,0
Marg Ltd,MARG,,23.1732173,4.56,-1.919902014,0
Inland Printers Ltd,INLANPR,,14.83128,30,-123.594,0
Manraj Housing Finance Ltd,MANRAJH,,7.925,15.85,396.25,0
Ador Fontech Ltd,ADORFO,,222.075,63.45,22.1190239,0
Cinerad Communications Ltd,CINERAD,,2.4128,4.64,-48.256,0
GSL Securities Ltd,GSLSEC,,1.625,5,-162.5,0
Kuwer Industries Ltd,KUWERIN,,5.282273904,5.82,13.20568476,0
Kiran Syntex Ltd,KIRANSY-B,,2.082451,4.9,-34.70751667,0
A K Capital Services Ltd,AKCAPIT,,289.674,438.9,3.893991128,0
Virat Industries Ltd,VIRAT,,32.7894444,66.6,41.50562582,0
Tinna Rubber and Infrastructure Ltd,TINNARUBR,,99.47957125,116.15,-765.2274712,0
Vikram Thermo (India) Ltd,VIKRAMTH,,108.4668032,172.95,8.979039996,0
Sumedha Fiscal Services Ltd,SUMEDHA,,22.99514112,28.8,2.658397817,0
Shiva Global Agro Industries Ltd,SHIVAAGRO,,64.15506,64.2,8.090171501,0
Saboo Sodium Chloro Ltd,SABOOSOD,,71.4592875,29.55,-103.5641848,0
Ashish Polyplast Ltd,ASHISHPO,,4.246875,12.5,12.86931818,0
Suncity Synthetics Ltd,SUNCITYSY,,3.2939028,6.66,-0.851137674,0
Valson Industries Ltd,VALSONQ,,14.287392,18.65,-2.85177485,0
Jindal Capital Ltd,JINDCAP,,12.25377,17,29.8872439,0
Kumbhat Financial Services Ltd,KUMPFIN,,3.4675,7.3,-3.940340909,0
EPIC Energy Ltd,EPIC,,3.5985385,4.99,-5.622716406,0
Vinyoflex Ltd,VINYOFL,,11.09983,25.7,6.727169697,0
Sea Gold Infrastructure Ltd,SEAGOLD,,,12.5,0,0
Vamshi Rubber Ltd,VAMSHIRU,,9.25496,22,-3.293580071,0
RSC International Ltd,RSCINT,,2.012395,3.5,-0.716154804,0
Nutricircle Ltd,NUTRICIRCLE,,1.9377914,71.3,-5.536546857,0
Godavari Drugs Ltd,GODAVARI,,49.0612075,65.15,11.90806007,0
Siddheswari Garments Ltd,SIDDHEGA,,,,0,0
Asian Energy Services Ltd,ASIANOI,,536.185862,141.05,23.75657342,0
Saboo Brothers Ltd,SABOOBR,,15.118576,24.8,94.4911,0
Rajasthan Tube Manufacturing Co Ltd,RAJTUBE,,12.5587308,27.86,29.90174,0
Mukesh Babu Financial Services Ltd,MUKESHB,,91.737044,131.6,6.805418694,0
Premco Global Ltd,PREMCO,,159.20874,481.75,11.47037032,0
S P Capital Financing Ltd,SPCAPIT,,10.942204,18.2,2.015138858,0
Sree Jayalakshmi Autospin Ltd,SREEJAYA,,1.6076738,3.59,-3.349320417,0
Global Capital Markets Ltd,GLOBALCA,,9.310169,3.74,19.39618542,0
Gyan Developers and Builders Ltd,GYANDEV,,1.164,3.88,-14.55,0
Sainik Finance and Industries Ltd,SAINIK,,21.76,20,-22.90526316,0
Integrated Proteins Ltd,INTEGFD,,1.5761712,4.92,78.80856,0
Quantum Digital Vision (India) Ltd,QUANTDIA,,1.508395,4.97,-5.027983333,0
Piccadily Agro Industries Ltd,PICCADIL,,239.6217712,25.4,13.3494023,0
Paos Industries Ltd,PAOS,,2.4841652,4.07,-0.752777333,0
Interstate Oil Carrier Ltd,INTSTOIL,,13.7537865,27.55,5.613790408,0
Hindustan Tin Works Ltd,HINDTIN,,115.2804861,110.85,7.901335576,0
Risa International Ltd,RISAINTL,,6.38001,0.4,-1.927495468,0
Kimia Biosciences Ltd,KIMIABL,,188.5412729,39.85,36.96887704,0
Kay Power and Paper Ltd,KAYPOWR,,3.43672,3.23,85.918,0
Vijay Textiles Ltd,VIJAYTX,,68.27765,37.3,-2.848462662,0
Chandra Prabhu International Ltd,CHANDRAP,,48.55474,131.3,8.503457093,0
Surat Textile Mills Ltd,SURATEX,,199.1918027,8.97,13.76584676,0
Kings Infra Ventures Ltd,KINGSINFR,,82.64555875,35.15,58.20109771,0
Trans Financial Resources Ltd,TRANSFIN,,16.24321752,13.9,4.413917804,0
Bridge Securities Ltd,BRIDGESE,,12.0166475,35.75,9.613318,0
Aryaman Financial Services Ltd,ARYAMAN,,53.7372,46,71.6496,0
Subhash Silk Mills Ltd,SUBSM,,9.1382775,21.55,29.47831452,0
Rich Universe Network Ltd,RICHUNV,,4.3444272,5.99,14.01428129,0
Auro Laboratories Ltd,AUROLAB,,75.1327875,120.55,10.46417653,0
KJMC Financial Services Ltd,KJMCFIN,,10.8875585,22.75,-7.116051307,0
Garodia Chemicals Ltd,GARODCH,,3.5136976,4.88,-19.52054222,0
Fortune International Ltd,FORINTL,,31.5744,44.85,2.799148936,0
Indo Credit Capital Ltd,INDOCRED,,0.8749268,1.21,-9.721408889,0
Atharv Enterprises Ltd,ATHARVENT,,2.669,1.57,-9.61609E+16,0
Titan Securities Ltd,TITANSEC,,38.274786,15.3,3.734125463,0
Ashoka Refineries Ltd,ASHOKRE,,1.5376588,4.52,153.76588,0
SPS International Ltd,SPSINT,,1.677468,5.2,-1.016647273,0
Samrat Pharmachem Ltd,SAMRATPH,,62.350146,201.8,11.6979636,0
Fundviser Capital (India) Ltd,FUNDVISER,,7.011,19,13.22830189,0
Kallam Textiles Ltd,KALLAM,,79.21584375,18.5,-10.04003089,0
Brawn Biotech Ltd,BRAWN,,5.880588,19.6,-10.69197818,0
Moongipa Capital Finance Ltd,MONGIPA,,3.20754,10.5,7.637,0
Heera Ispat Ltd,HEERAISP,,1.4824656,2.52,-0.473631182,0
Oscar Global Ltd,OSCARGLO,,2.0559,6.23,-3.115,0
Natraj Proteins Ltd,NATRAJPR,,29.057985,77.55,70.87313415,0
Mohit Paper Mills Ltd,MOHITPPR,,15.33,10.95,-4.443478261,0
Raj Packaging Industries Ltd,RAJPACK,,14.166225,31,7.57552139,0
Odyssey Technologies Ltd,ODYSSEY,,66.763782,42.4,34.59263316,0
Daulat Securities Ltd,DAULAT,,10.125,20.25,7.336956522,0
Kreon Finnancial Services Ltd,KREONFIN,,38.704667,38.47,-82.35035532,0
NPR Finance Ltd,NPRFIN,,7.93622,13.25,-7.487,0
Nile Ltd,NILE,,155.8736575,519.25,11.29519257,0
Ladam Affordable Housing Ltd,LAHL,,6.2784778,3.43,-33.04462,0
Kerala Ayurveda Ltd,KERALAYUR,,67.92573645,64.35,-13.97648898,0
Udaipur Cement Works Ltd,UDAICEMENT,,1220.726483,39.2,22.19502696,0
Kisan Mouldings Ltd,KISAN,,54.180904,16,-1.148143759,0
Amco India Ltd,AMCOIND,,19.0293,46.3,12.85763514,0
Anupam Finserv Ltd,ANUPAM,,19.97375,1.9,15.48352713,0
Ashirwad Steels And Industries Ltd,ASHSI,,11.875,9.5,-37.109375,0
Vaarad Ventures Ltd,VAARAD,,451.074915,18.05,-1555.430741,0
Samyak International Ltd,SAMYAKINT,,12.4944,20,249.888,0
Vivanza Biosciences Ltd,VIVANZA,,80.4,201,893.3333333,0
CSL Finance Ltd,CSLFINANCE,,247.8494413,134.7,9.002885626,0
Acknit Industries Ltd,ACKNIT,,34.7776,114.4,5.944888889,0
Pradhin Ltd,PRADHIN,,20.579232,56.4,-89.47492174,0
Ace Edutrend Ltd,ACEEDU,,0.91608,1,-2.86275,0
Yashraj Containeurs Ltd,YASHRAJC,,7.038,4.14,63.98181818,0
Tyroon Tea Co Ltd,TYROON,,31.9967505,94.05,5.111301997,0
Santosh Fine Fab Ltd,SANTOSHF,,3.489354,9.9,-3.060836842,0
Lords Ishwar Hotels Ltd,LORDSHOTL,,4.482,6,-11.79473684,0
Real Eco Energy Ltd,REALECO,,30.7,15.35,95.9375,0
Harmony Capital Services Ltd,HRMNYCP,,1.50045,5,-25.0075,0
Gujarat Craft Industries Ltd,GUJCRAFT,,45.265658,92.6,12.82313258,0
Freshtrop Fruits Ltd,FRSHTRP,,98.81052302,92.45,10.41206776,0
Faze Three Ltd,FAZE3Q,,728.84043,299.7,29.23547653,0
Aadi Industries Ltd,AADIIND,,6.64,6.64,-60.36363636,0
Dhoot Industrial Finance Ltd,DHOOTIN,,71.99361,113.95,2.165221353,0
Crimson Metal Engineering Company Ltd,CRIMSON,,3.58684767,8.1,9.439072816,0
Shri Bajrang Alliance Ltd,SHBAJRG,,199.575,221.75,6.483918129,0
Padmanabh Industries Ltd,PADMAIND,,2.79565,4.6,-11.1826,0
Arunis Abode Ltd,ARUNIS,,9.975,33.25,15.34615385,0
Himalya International Ltd,HFIL,,99.8307249,17.25,39.61536702,0
Hariyana Ship Breakers Ltd,HRYNSHP,,63.14667008,102.4,6.58463713,0
Woodsvilla Ltd,WOODSVILA,,1.65385,2.75,165.385,0
Cheviot Co Ltd,CHEVIOT,,708.8462313,1131.1,9.358941527,0
Mahasagar Travels Ltd,MHSGRMS,,2.343323,2.98,-0.607078497,0
Sonal Adhesives Ltd,SONALAD,,7.39442,12.2,-8.908939759,0
Market Creators Ltd,MKTCREAT,,4.2,4,-3.783783784,0
T & I Global Ltd,TIGLOB,,67.856503,133.9,6.738480933,0
Savera Industries Ltd,SAVERA,,59.40144,49.8,-14.45290511,0
Upasana Finance Ltd,UPASAFN,,5.587068,13.06,11.639725,0
Suryo Foods and Industries Ltd,SURFI,,2.10672,5.32,-2.967211268,0
Rishi Laser Ltd,RISHILASE,,13.099455,14.25,-5.927355204,0
Rajasthan Gases Ltd,RAJGASES,,3.5682032,6.64,-32.43821091,0
Jainco Projects (India) Ltd,JAINCO,,3.53,3.53,353,0
Intec Capital Ltd,INTECCAP,,35.90601875,19.55,2.018325956,0
Cubical Financial Services Ltd,CUBIFIN,,9.05863,1.39,45.29315,0
Master Trust Ltd,MASTERTR,,252.33712,116,7.341784114,0
ISF Ltd,ISFL,,51.49,5.42,151.4411765,0
Howard Hotels Ltd,HOWARHO,,5.422354,5.95,-3.590962914,0
Shelter Infra Projects Ltd,SIPL,,4.9982254,14,5.553583778,0
Bilcare Ltd,BI,,157.5175954,66.9,-7.46882861,0
Arex Industries Ltd,AREXMIS,,39.19113,99,-38.80309901,0
Phyto Chem India Ltd,PHYTO,,8.750907,20.35,18.23105625,0
Mansi Finance (Chennai) Ltd,MANSIFIN,,7.0167765,19.85,3.964280508,0
BDH Industries Ltd,BDH,,72.023823,125.1,11.34233433,0
Spice Island Apparels Ltd,SPICEISL,,2.6445,6.15,-1.213073394,0
Seven Hill Industries Ltd,SEVENHILL,,4.421088,0.34,-17.684352,0
Dr Agarwal's Eye Hospital Ltd,DRAGARWQ,,217.14,462,-150.7916667,0
Dai Ichi Karkaria Ltd,DAICHI,,290.0018327,389.2,5.722214536,0
Rajeswari Infrastructure Ltd,RAJINFRA,,9.6846059,17.51,16.69759638,0
Raghunath International Ltd,RAGHUNAT,,5.9052362,11.81,3.690772625,0
Mehta Securities Ltd,MEHSECU,,8.619426,27.9,-61.56732857,0
Mehta Housing Finance Ltd,MEHTAHG,,7.2427,23.5,-65.84272727,0
Dynamic Industries Ltd,DYNAMIND,,24.5762775,81.15,58.51494643,0
Sri Nachammai Cotton Mills Ltd,SRINACHA,,21.3925,49.75,39.61574074,0
Abirami Financial Services (India) Ltd,ABIRAFN,,1.92,3.2,-16,0
Shalibhadra Finance Ltd,SAHLIBHFI,,56.885247,113.7,16.20662308,0
Ushdev International Ltd,USHDI,,109.333562,3.23,9.417188803,0
Union Quality Plastics Ltd,UNQTYMI,,7.95228,16.8,-33.1345,0
Mahaan Foods Ltd,MAHAANF,,7.246449,20.7,65.87680909,0
K Z Leasing and Finance Ltd,KZLFIN,,3.2723312,10.76,23.37379429,0
TRC Financial Services Ltd,TRCFIN,,10.0118018,20.02,37.08074741,0
Baid Leasing and Finance Co Ltd,BALFC,,67.41835045,56.15,9.013148456,0
Valiant Communications Ltd,VALIANT,,62.121756,86,38.58494161,0
KKRRAFTON Developers Limited,KDL,,0.78344,14,78.344,0
Haldyn Glass Ltd,HALDYNGL,,213.6630075,39.75,28.45046704,0
Escorts Finance Ltd,ESCORTSFIN,,19.845215,4.94,-1984.5215,0
Nimbus Projects Ltd,NIMBSPROJ,,26.22796,24.2,-1.18143964,0
Chitradurga Spintex Ltd,CHITRTX,,0.70768105,15.35,-8.846013125,0
Kandagiri Spinning Millis Ltd,KANDAGIRI,,5.38895,14,-6.055,0
Sambandam Spinning Mills Ltd,SAMBANDAM,,97.701986,229.1,12.01746445,0
Parsharti Investment Ltd,PARSHINV,,1.846515,5.5,36.9303,0
Relic Technologies Ltd,RELICTEC,,5.184,14.4,13.29230769,0
Everest Organics Ltd,EVERESTO,,242.96,303.7,17.70845481,0
Mathew Easow Research Securities Ltd,MATHEWE,,4.79465,7.21,47.9465,0
Scandent Imaging Ltd,SCANDENT,,63.7185,19.85,15.69421182,0
Standard Capital Markets Ltd,STANCAP,,0.7040176,1.76,-0.991574085,0
Gratex Industries Ltd,GRATEXI,,3.11067,10.25,155.5335,0
Chandni Textiles Engineering Industries Ltd,CHANDNI,,76.65199925,47.5,69.68363568,0
Velan Hotels Ltd,VELHO,,11.73083167,3.67,146.6353959,0
South India Paper Mills Ltd,STHINPA,,213.9,142.6,11.22834646,0
Chartered Capital and Investment Ltd,CHRTEDCA,,15.780784,52.4,36.69949767,0
Ajcon Global Services Ltd,AJCON,,21.834834,35.7,13.99668846,0
Simran Farms Ltd,SIMRAN,,40.533273,106.9,3.222040779,0
PG Foils Ltd,PGFOILQ,,304.2061,375.1,19.90877618,0
P H Capital Ltd,PHCAP,,21.1957065,70.65,2.057835583,0
Narmada Gelatines Ltd,SHAWGELTIN,,113.4902521,187.6,13.44671234,0
Shree Karthik Papers Ltd,SHKARTP,,8.71416,4.56,-6.503104478,0
HG Industries Ltd,HGIND,,21.84727312,47.15,-2184.727312,0
